40801906999,4.08812,-0.00878,-0.34756,-0.04153,0.98228,0.01178,-0.18238
41001907000,4.11843,-0.0049,-0.36666,-0.04217,0.98181,0.01131,-0.18478
41201906999,4.09935,0.02202,-0.35877,-0.04112,0.98195,0.01156,-0.18424
41401924000,4.1438,0.02951,-0.33685,-0.04337,0.98161,0.01146,-0.18556
41601919000,4.09516,0.03886,-0.30788,-0.04228,0.98241,0.0114,-0.18153
41801940000,4.12897,0.03953,-0.2784,-0.0451,0.98209,0.01142,-0.18257
42001918000,4.11959,0.05523,-0.25671,-0.04598,0.9822,0.01177,-0.18174
42201906999,4.10187,0.05616,-0.24994,-0.0476,0.98232,0.01208,-0.18067
42401907000,4.04557,0.07912,-0.25758,-0.04529,0.98278,0.01293,-0.17867
42601906999,4.07661,0.10048,-0.26784,-0.04489,0.98235,0.01188,-0.18117
42801906999,4.07201,0.08385,-0.24964,-0.04578,0.98231,0.01237,-0.18117
43002907000,4.07068,0.08469,-0.22013,-0.04662,0.98233,0.01261,-0.18084
43201906999,4.06672,0.08889,-0.19815,-0.04729,0.98242,0.01299,-0.18015
43401907999,4.00398,0.10679,-0.19999,-0.04632,0.98297,0.0135,-0.1773
43601906999,4.01447,0.13857,-0.21039,-0.04404,0.98291,0.0119,-0.17835
43801906999,4.0584,0.09841,-0.22381,-0.04547,0.9824,0.01053,-0.18086
44001907000,4.04556,0.09081,-0.21793,-0.04531,0.98252,0.0107,-0.18024
44201906999,4.06149,0.075,-0.20722,-0.04622,0.98239,0.01139,-0.18068
44402911000,3.98258,0.12879,-0.18871,-0.04423,0.98326,0.01322,-0.17626
44602908999,4.05779,0.10383,-0.21642,-0.04511,0.98245,0.01286,-0.18053
44801909000,4.02626,0.14186,-0.22092,-0.04515,0.98251,0.01284,-0.18022
45002909000,4.15029,0.08253,-0.26729,-0.04958,0.98131,0.01151,-0.18559
45201909999,4.02315,0.16642,-0.21882,-0.04802,0.98213,0.01181,-0.18158
45402909999,4.02546,0.20099,-0.20729,-0.04808,0.98223,0.01187,-0.18105
45602907000,4.04316,0.20025,-0.20762,-0.0504,0.98197,0.01148,-0.18184
45802909999,3.97894,0.22428,-0.25673,-0.04797,0.98149,0.01327,-0.18492
46002912000,3.95476,0.22287,-0.26612,-0.04887,0.98079,0.01389,-0.18834
46203912000,3.95086,0.258,-0.26116,-0.0487,0.98017,0.01389,-0.19155
46402926000,3.99413,0.24667,-0.26792,-0.05014,0.97949,0.01203,-0.19479
46602935999,3.98478,0.26041,-0.23915,-0.05022,0.97971,0.0114,-0.19369
46802947000,4.06397,0.18067,-0.27913,-0.04794,0.9792,0.01009,-0.19687
47002909000,4.03409,0.20642,-0.22486,-0.05067,0.97936,0.01114,-0.19534
47202921000,4.06051,0.20454,-0.21227,-0.05144,0.97921,0.0118,-0.19587
47402911000,4.05455,0.22475,-0.18619,-0.05079,0.97947,0.01251,-0.19467
47602907000,4.07866,0.25347,-0.17175,-0.05002,0.97932,0.01157,-0.19568
47802906999,4.10618,0.26923,-0.15914,-0.04867,0.97931,0.01092,-0.19613
48002907000,4.13842,0.26785,-0.14607,-0.04844,0.97925,0.01088,-0.1965
48202907000,4.13758,0.27599,-0.1373,-0.04693,0.97962,0.0107,-0.19501
48402906999,4.14307,0.30317,-0.13061,-0.04543,0.97982,0.01135,-0.19432
48603907999,4.14689,0.31545,-0.11877,-0.04484,0.97993,0.0115,-0.19388
48802906999,4.16148,0.31169,-0.11279,-0.04509,0.97993,0.01068,-0.19389
49002909000,4.17213,0.33371,-0.12039,-0.04419,0.98003,0.01144,-0.19354
49202925999,4.16315,0.35335,-0.11665,-0.04273,0.98026,0.01232,-0.19267
49402914000,4.17719,0.36597,-0.11869,-0.04314,0.98004,0.01198,-0.19368
49602907000,4.20669,0.35441,-0.12404,-0.04572,0.97972,0.01073,-0.19478
49802906999,4.15894,0.38407,-0.11984,-0.04329,0.98037,0.01146,-0.192
50002918000,4.18323,0.39853,-0.12985,-0.04456,0.97999,0.01173,-0.19365
50202910000,4.19096,0.4196,-0.14315,-0.0446,0.97983,0.01158,-0.19447
50402906999,4.20751,0.41434,-0.15571,-0.04684,0.97961,0.01138,-0.19505
50602907999,4.19214,0.45068,-0.15962,-0.04691,0.97963,0.01203,-0.19487
50802906999,4.16887,0.47015,-0.15861,-0.04661,0.97984,0.01175,-0.19391
51003922000,4.17389,0.4876,-0.17706,-0.04684,0.97959,0.01131,-0.19513
51203907000,4.20826,0.46414,-0.21237,-0.04956,0.97907,0.00999,-0.19713
51403906999,4.18523,0.4725,-0.22787,-0.05001,0.97914,0.0094,-0.19672
51603906000,4.23434,0.50723,-0.28251,-0.04752,0.97872,0.0104,-0.19936
51803907000,4.22966,0.51439,-0.30091,-0.04559,0.97892,0.01087,-0.19881
52003906999,4.21581,0.50804,-0.32513,-0.04444,0.97901,0.01125,-0.19857
52203929000,4.2139,0.49623,-0.34746,-0.04403,0.97884,0.01198,-0.19946
52403931999,4.19252,0.5141,-0.35845,-0.04025,0.97882,0.01306,-0.2003
52603951000,4.16748,0.49598,-0.36179,-0.03802,0.97834,0.01447,-0.20297
52803905999,4.14703,0.49923,-0.36407,-0.03474,0.97743,0.01558,-0.2078
53003909999,4.09787,0.46785,-0.3708,-0.03354,0.97626,0.01566,-0.2134
53203907000,4.14137,0.45741,-0.38141,-0.03038,0.97384,0.01768,-0.22448
53403908000,4.11218,0.48855,-0.36143,-0.02634,0.97114,0.01881,-0.23629
53604906999,4.10243,0.63258,-0.35527,-0.02564,0.96648,0.01901,-0.25476
53805906999,4.10828,0.66208,-0.34286,-0.02548,0.96157,0.02055,-0.2726
54004907000,4.08255,0.81072,-0.26225,-0.02109,0.95743,0.02319,-0.28696
54205907000,4.14467,0.90182,-0.24108,-0.02271,0.95038,0.02476,-0.30927
54405917000,4.24568,0.99687,-0.20253,-0.02434,0.94475,0.02537,-0.32591
54605907000,4.46032,1.04175,-0.14185,-0.02666,0.94163,0.0283,-0.33438
54805906999,4.87749,1.12441,-0.28475,-0.01877,0.94384,0.0319,-0.32833
55005907000,5.36188,1.08987,-0.31813,-0.02233,0.9429,0.02688,-0.33123
55205908000,5.93291,1.08944,-0.33873,-0.02053,0.9428,0.0308,-0.3313
55405906999,6.5867,1.04862,-0.40635,-0.02608,0.94456,0.03581,-0.32535
55605907000,7.33508,1.07843,-0.49386,-0.02628,0.94365,0.03306,-0.32824
55805906999,8.18018,1.12098,-0.5787,-0.02685,0.94296,0.0314,-0.33033
56005918999,9.12159,1.10183,-0.67453,-0.02793,0.94324,0.0307,-0.32952
56205930000,10.16408,1.09128,-0.80348,-0.02781,0.94267,0.03091,-0.33111
56405943999,11.29239,1.06914,-0.95141,-0.02735,0.94245,0.02956,-0.33192
56605905999,12.51038,1.05458,-1.11161,-0.02712,0.94254,0.02966,-0.33168
56805906999,13.85614,1.02369,-1.28397,-0.02818,0.94224,0.0297,-0.33244
57005907000,15.32419,1.03046,-1.47798,-0.02864,0.94178,0.0303,-0.33364
57205916000,16.87755,1.04015,-1.68338,-0.02835,0.94082,0.03291,-0.33612
57405909000,18.53153,1.02401,-1.89727,-0.03287,0.94084,0.03587,-0.33535
57605919000,20.25096,1.05786,-2.14536,-0.03838,0.93956,0.04932,-0.33664
57805929999,21.78514,0.96587,-2.33281,-0.0392,0.94354,0.04258,-0.32616
58005949000,23.68269,0.82798,-2.56664,-0.03989,0.94374,0.03999,-0.32582
58205944000,25.6829,0.72348,-2.86681,-0.04154,0.94384,0.04013,-0.32532
58406906999,27.95711,0.38873,-3.17454,-0.04688,0.94266,0.04415,-0.32749
58606906999,30.18726,0.34434,-3.46831,-0.04584,0.94252,0.045,-0.32791
58806907000,32.46201,0.15398,-3.76847,-0.04663,0.94312,0.04566,-0.32598
59006909000,34.87783,0.0126,-4.08783,-0.04669,0.94181,0.05043,-0.32904
59206907000,37.42852,0.1521,-4.4502,-0.04039,0.94342,0.04066,-0.3266
59406906999,40.04945,0.1512,-4.78661,-0.03977,0.94335,0.03991,-0.32699
59606906999,42.8657,-0.10121,-5.08045,-0.04109,0.94353,0.03789,-0.32654
59806907000,45.80206,-0.37893,-5.4201,-0.04166,0.94371,0.03614,-0.32613
60006917000,48.8495,-0.57489,-5.80462,-0.04155,0.94357,0.03547,-0.32665
60206907000,51.88561,-0.64426,-6.19429,-0.04081,0.94285,0.03529,-0.32881
60406906999,54.98758,-0.84496,-6.57161,-0.04052,0.94318,0.03598,-0.32783
60606906999,58.3189,-1.05694,-7.00414,-0.04025,0.94312,0.03588,-0.32804
60806907000,61.7285,-1.2931,-7.47551,-0.03882,0.9424,0.03529,-0.33035
61006906999,65.1648,-1.75958,-7.93393,-0.03934,0.94191,0.03651,-0.33154
61206907000,68.79104,-2.22349,-8.4412,-0.04005,0.94175,0.03767,-0.33178
61407907000,72.58845,-2.51345,-9.02249,-0.03998,0.94131,0.03799,-0.33301
61606921999,76.55546,-2.88931,-9.61266,-0.03994,0.94092,0.03809,-0.33411
61807907000,80.69958,-3.62861,-10.25974,-0.04069,0.94035,0.03731,-0.3357
62007907000,84.77291,-4.24634,-10.877,-0.04092,0.93976,0.03794,-0.33726
62207906999,88.98354,-4.97595,-11.48293,-0.04173,0.93953,0.03877,-0.3377
62407907000,93.61137,-5.41668,-12.22052,-0.04102,0.93918,0.03784,-0.33886
62607906999,98.19392,-6.6061,-13.01751,-0.0419,0.93859,0.03641,-0.34054
62807907000,102.92159,-7.37918,-13.74979,-0.04274,0.93816,0.03757,-0.3415
63007908000,107.93601,-7.89449,-14.59732,-0.04241,0.93713,0.0382,-0.34427
63207906999,112.60851,-8.30099,-15.36047,-0.04202,0.93572,0.03831,-0.34812
63407912000,117.35996,-8.66107,-16.09223,-0.04177,0.93511,0.03993,-0.3496
63607906999,122.83872,-9.1208,-17.03471,-0.04158,0.93422,0.03999,-0.35199
63807907000,137.31794,4.90988,-7.05791,-0.06046,0.89158,-0.00188,-0.44881
64007907000,133.4856,-8.36296,-18.7396,-0.03811,0.93236,0.04001,-0.35728
64208906999,138.84755,-9.15909,-19.7089,-0.03693,0.9327,0.04008,-0.35651
64407906999,144.41544,-8.70681,-20.62015,-0.03656,0.93101,0.04241,-0.36068
64607906999,150.41368,-10.18703,-21.58698,-0.0377,0.93033,0.03805,-0.36279
64808907000,156.23421,-10.85383,-22.56981,-0.03947,0.93203,0.03524,-0.35851
65008916999,162.825,-12.63206,-23.71385,-0.03858,0.93218,0.03884,-0.35784
65208907999,168.84501,-13.35327,-24.78508,-0.04137,0.93092,0.04096,-0.36056
65407906999,174.98509,-13.90564,-25.87946,-0.04835,0.92571,0.0426,-0.3727
65608907000,178.66949,-14.27529,-26.28525,-0.04446,0.93293,0.03774,-0.3553
65808907000,184.92755,-15.00462,-27.36107,-0.04451,0.93324,0.03732,-0.35452
66008906999,191.3015,-15.75047,-28.47006,-0.04084,0.93501,0.03819,-0.35019
66207907000,197.84487,-15.40658,-29.61032,-0.03822,0.93846,0.04293,-0.34058
66408912000,202.82977,-16.91051,-30.20891,-0.04415,0.93726,0.03654,-0.3439
66608908999,209.4267,-17.67705,-31.37353,-0.04758,0.9363,0.03482,-0.34621
66808905999,216.14225,-18.46449,-32.56539,-0.04792,0.93691,0.03142,-0.34484
67008921000,223.86226,-19.98412,-33.80334,-0.05077,0.93588,0.02866,-0.34747
67208906999,230.88133,-20.86536,-35.05579,-0.05106,0.93676,0.02664,-0.3452
67408906000,238.06831,-21.30879,-36.33204,-0.04997,0.93783,0.0261,-0.3425
67608907000,245.31803,-22.19033,-37.64927,-0.0492,0.93714,0.02277,-0.34471
67808907000,252.7072,-22.95528,-38.99538,-0.04804,0.93411,0.0229,-0.353
68009906999,260.22158,-23.84069,-40.34232,-0.0456,0.93594,0.01996,-0.34863
68209907000,267.82786,-24.77166,-41.73741,-0.0453,0.93688,0.02249,-0.34596
68409907000,275.62115,-25.73863,-43.14969,-0.04912,0.93449,0.02486,-0.35171
68609907000,283.47535,-26.72014,-44.5753,-0.05126,0.93557,0.02743,-0.34833
68809906999,291.44347,-27.72695,-46.02687,-0.05418,0.93691,0.02934,-0.34409
69009906999,299.62475,-28.42116,-47.51223,-0.0529,0.93645,0.03281,-0.34524
69209908999,307.8472,-29.33125,-49.01747,-0.05578,0.93305,0.03445,-0.35373
69409907000,316.20458,-30.83413,-50.55104,-0.05722,0.93523,0.03943,-0.34716
69609907000,324.65396,-31.92986,-52.11604,-0.05846,0.9343,0.04031,-0.34934
69809906999,332.34101,-35.26072,-53.45745,-0.05872,0.93542,0.03728,-0.34662
70009906999,340.96371,-36.5689,-55.048,-0.05567,0.93663,0.03708,-0.34389
70210907000,349.3919,-38.63314,-56.56965,-0.05817,0.93653,0.03836,-0.3436
70410933999,357.66597,-37.48216,-58.04908,-0.05376,0.93811,0.04184,-0.33956
70610906999,366.56877,-38.72055,-59.69242,-0.05737,0.93849,0.04036,-0.3381
70810931999,375.62557,-41.63481,-61.36014,-0.05696,0.93962,0.04061,-0.33498
71010907000,382.32322,-44.72245,-62.41173,-0.05967,0.9438,0.04008,-0.32262
71210905999,391.20599,-45.78384,-64.01971,-0.06016,0.94459,0.04068,-0.32012
71410906999,400.32209,-47.33097,-65.70332,-0.06312,0.94409,0.04057,-0.32104
71611907000,409.62126,-44.20244,-67.39199,-0.05535,0.94564,0.0437,-0.31748
71811908000,418.95307,-45.46499,-69.1191,-0.05859,0.94395,0.04613,-0.32155
72011906999,427.36297,-41.48731,-70.5718,-0.05063,0.94776,0.05023,-0.31092
72211906999,436.81554,-42.43431,-72.32386,-0.0469,0.94848,0.05552,-0.30839
72411906999,447.76784,-39.92296,-74.43478,-0.04973,0.9462,0.05544,-0.31491
72611906000,459.54278,-43.74541,-76.70494,-0.05489,0.94514,0.04935,-0.31822
72811918000,469.57375,-45.88742,-78.50533,-0.05799,0.94319,0.04842,-0.32355
73011906999,480.09813,-46.70523,-80.51164,-0.0596,0.94145,0.04896,-0.3282
73211906999,489.47966,-44.82724,-82.2972,-0.05596,0.94075,0.05319,-0.33019
73411906999,501.38171,-47.87354,-84.62982,-0.0583,0.93865,0.05077,-0.3361
73612907000,511.28457,-51.11032,-86.41636,-0.06369,0.93786,0.04968,-0.33749
73811905999,521.81138,-52.35217,-88.37189,-0.06646,0.93829,0.04902,-0.33583
74011908000,532.01121,-61.27138,-90.31099,-0.07459,0.93684,0.04389,-0.33887
74211906999,542.77155,-62.99486,-92.34072,-0.07221,0.93688,0.04158,-0.33957
74411906999,553.28879,-68.02834,-94.31213,-0.07936,0.93485,0.04075,-0.34365
74611906000,564.25736,-70.00887,-96.39194,-0.08022,0.93451,0.04071,-0.34438
74812909000,575.40842,-72.04365,-98.51622,-0.08432,0.93353,0.03986,-0.34615
75012930999,587.34615,-76.50029,-100.81148,-0.08735,0.93237,0.04261,-0.34821
75213907000,597.86481,-81.26295,-102.56825,-0.09075,0.93205,0.03656,-0.34888
75412952000,608.36415,-82.17056,-104.46893,-0.08949,0.93177,0.03707,-0.3499
75612907000,617.95583,-84.51499,-106.15287,-0.08988,0.93254,0.03773,-0.34766
75812906999,629.32387,-86.71263,-108.39596,-0.0897,0.93263,0.03917,-0.34731
76012906999,642.05425,-87.37444,-111.03327,-0.08684,0.93295,0.03994,-0.34708
76212907000,653.42562,-89.93862,-113.19261,-0.08813,0.93245,0.03982,-0.34813
76412907000,665.37725,-92.52786,-115.52208,-0.08782,0.9324,0.03934,-0.34838
76613906999,678.32303,-95.41475,-118.16709,-0.08754,0.93252,0.03853,-0.34822
